Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Date S F,Week,Highlights
4,2011-11-25,3004702.33,1,47.96,3.225,129.8364,5.143,2011-11-25,2011-11-25,"- Total sales increased by $2,324,074.00 (36.35%). The increase was driven mainly by an expansion of $760,756.00 (33.9%) in store 4."
1,2011-11-25,2033320.66,1,60.14,3.236,218.4676211,7.866,2011-11-25,2011-11-25,"- Total sales increased by $2,324,074.00 (36.35%). The increase was driven mainly by an expansion of $760,756.00 (33.9%) in store 4."
5,2011-12-02,376225.61,0,51.14,3.172,219.2917287,6.3,2011-12-02,2011-12-02,"- Total sales decreased by $2,148,278.00, which represents a decrease of 24.64%. The decrease was driven mainly by a decline of $823,703.00 (27.41%) in store 4."
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2011-12-02,2011-12-02,"- Total sales decreased by $2,148,278.00, which represents a decrease of 24.64%. The decrease was driven mainly by a decline of $823,703.00 (27.41%) in store 4."
4,2011-12-02,2180999.26,0,38.71,3.176,129.8459667,5.143,2011-12-02,2011-12-02,"- Total sales decreased by $2,148,278.00, which represents a decrease of 24.64%. The decrease was driven mainly by a decline of $823,703.00 (27.41%) in store 4."
3,2011-12-02,472511.32,0,54.97,3.172,222.1589519,7.197,2011-12-02,2011-12-02,"- Total sales decreased by $2,148,278.00, which represents a decrease of 24.64%. The decrease was driven mainly by a decline of $823,703.00 (27.41%) in store 4."
1,2011-12-02,1584083.95,0,48.91,3.172,218.7147333,7.866,2011-12-02,2011-12-02,"- Total sales decreased by $2,148,278.00, which represents a decrease of 24.64%. The decrease was driven mainly by a decline of $823,703.00 (27.41%) in store 4."
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2011-12-09,2011-12-09,"- Total sales increased by 866,621.0 dollars (13.19%). The increase was driven mainly by an expansion of 327,956.0 dollars (15.04%) in store 4."
4,2011-12-09,2508955.24,0,31.64,3.153,129.8555333,5.143,2011-12-09,2011-12-09,"- Total sales increased by 866,621.0 dollars (13.19%). The increase was driven mainly by an expansion of 327,956.0 dollars (15.04%) in store 4."
5,2011-12-09,367433.77,0,44.12,3.158,219.540637,6.3,2011-12-09,2011-12-09,"- Total sales increased by 866,621.0 dollars (13.19%). The increase was driven mainly by an expansion of 327,956.0 dollars (15.04%) in store 4."
3,2011-12-09,468772.8,0,49.26,3.158,222.4167852,7.197,2011-12-09,2011-12-09,"- Total sales increased by 866,621.0 dollars (13.19%). The increase was driven mainly by an expansion of 327,956.0 dollars (15.04%) in store 4."
1,2011-12-09,1799682.38,0,43.93,3.158,218.9618456,7.866,2011-12-09,2011-12-09,"- Total sales increased by 866,621.0 dollars (13.19%). The increase was driven mainly by an expansion of 327,956.0 dollars (15.04%) in store 4."
1,2011-12-16,1881176.67,0,51.63,3.159,219.1794533,7.866,2011-12-16,2011-12-16,"- Total sales increased by 540,195.0 dollars (7.27%). The increase was driven mainly by an expansion of 262,442.0 dollars (10.46%) in store 4."
3,2011-12-16,510747.62,0,57.95,3.159,222.6426418,7.197,2011-12-16,2011-12-16,"- Total sales increased by 540,195.0 dollars (7.27%). The increase was driven mainly by an expansion of 262,442.0 dollars (10.46%) in store 4."
4,2011-12-16,2771397.17,0,36.44,3.149,129.8980645,5.143,2011-12-16,2011-12-16,"- Total sales increased by 540,195.0 dollars (7.27%). The increase was driven mainly by an expansion of 262,442.0 dollars (10.46%) in store 4."
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2011-12-16,2011-12-16,"- Total sales increased by 540,195.0 dollars (7.27%). The increase was driven mainly by an expansion of 262,442.0 dollars (10.46%) in store 4."
5,2011-12-16,379530.3,0,54.42,3.159,219.7596266,6.3,2011-12-16,2011-12-16,"- Total sales increased by 540,195.0 dollars (7.27%). The increase was driven mainly by an expansion of 262,442.0 dollars (10.46%) in store 4."
5,2011-12-23,458562.24,0,50.33,3.112,219.9387246,6.3,2011-12-23,2011-12-23,"- Total sales increased by $2,205,143.00 (27.65%). The increase was driven mainly by an expansion of $904,992.00 (32.65%) in store 4."
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,2011-12-23,2011-12-23,"- Total sales increased by $2,205,143.00 (27.65%). The increase was driven mainly by an expansion of $904,992.00 (32.65%) in store 4."
1,2011-12-23,2270188.99,0,47.96,3.112,219.3577216,7.866,2011-12-23,2011-12-23,"- Total sales increased by $2,205,143.00 (27.65%). The increase was driven mainly by an expansion of $904,992.00 (32.65%) in store 4."
4,2011-12-23,3676388.98,0,35.92,3.103,129.9845484,5.143,2011-12-23,2011-12-23,"- Total sales increased by $2,205,143.00 (27.65%). The increase was driven mainly by an expansion of $904,992.00 (32.65%) in store 4."
3,2011-12-23,551221.21,0,53.41,3.112,222.8258628,7.197,2011-12-23,2011-12-23,"- Total sales increased by $2,205,143.00 (27.65%). The increase was driven mainly by an expansion of $904,992.00 (32.65%) in store 4."
4,2011-12-30,2007105.86,1,36.89,3.119,130.0710323,5.143,2011-12-30,2011-12-30,"- Total sales decreased by 4041757.0 dollars, which represents a decrease of 39.7%. The decrease was driven mainly by a decline of 1669283.0 dollars (45.41%) in store 4."
3,2011-12-30,410553.88,1,48.29,3.129,223.0090839,7.197,2011-12-30,2011-12-30,"- Total sales decreased by 4041757.0 dollars, which represents a decrease of 39.7%. The decrease was driven mainly by a decline of 1669283.0 dollars (45.41%) in store 4."
5,2011-12-30,349624.88,1,45.62,3.129,220.1178226,6.3,2011-12-30,2011-12-30,"- Total sales decreased by 4041757.0 dollars, which represents a decrease of 39.7%. The decrease was driven mainly by a decline of 1669283.0 dollars (45.41%) in store 4."
1,2011-12-30,1497462.72,1,44.55,3.129,219.5359898,7.866,2011-12-30,2011-12-30,"- Total sales decreased by 4041757.0 dollars, which represents a decrease of 39.7%. The decrease was driven mainly by a decline of 1669283.0 dollars (45.41%) in store 4."
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2011-12-30,2011-12-30,"- Total sales decreased by 4041757.0 dollars, which represents a decrease of 39.7%. The decrease was driven mainly by a decline of 1669283.0 dollars (45.41%) in store 4."
5,2012-01-06,312078.71,0,50.21,3.157,220.2969205,5.943,2012-01-06,2012-01-06,"- Total sales decreased by 31061.0 dollars, which represents a decrease of 0.51 percent. The decrease was driven mainly by a decline of 37546.0 dollars (10.74%) in store 5."
1,2012-01-06,1550369.92,0,49.01,3.157,219.7142581,7.348,2012-01-06,2012-01-06,"- Total sales decreased by 31061.0 dollars, which represents a decrease of 0.51 percent. The decrease was driven mainly by a decline of 37546.0 dollars (10.74%) in store 5."
4,2012-01-06,2047766.07,0,38.64,3.158,130.1575161,4.607,2012-01-06,2012-01-06,"- Total sales decreased by 31061.0 dollars, which represents a decrease of 0.51 percent. The decrease was driven mainly by a decline of 37546.0 dollars (10.74%) in store 5."
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,2012-01-06,2012-01-06,"- Total sales decreased by 31061.0 dollars, which represents a decrease of 0.51 percent. The decrease was driven mainly by a decline of 37546.0 dollars (10.74%) in store 5."
3,2012-01-06,398178.21,0,52.42,3.157,223.1923049,6.833,2012-01-06,2012-01-06,"- Total sales decreased by 31061.0 dollars, which represents a decrease of 0.51 percent. The decrease was driven mainly by a decline of 37546.0 dollars (10.74%) in store 5."
1,2012-01-13,1459601.17,0,48.53,3.261,219.8925263,7.348,2012-01-13,2012-01-13,"Total sales decreased by 303,017.0 dollars, which represents a decrease of 4.96%. The decline was driven mainly by a reduction of 106,089.0 dollars (5.18%) in store 4."
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,2012-01-13,2012-01-13,"Total sales decreased by 303,017.0 dollars, which represents a decrease of 4.96%. The decline was driven mainly by a reduction of 106,089.0 dollars (5.18%) in store 4."
3,2012-01-13,367438.62,0,51.86,3.261,223.3755259,6.833,2012-01-13,2012-01-13,"Total sales decreased by 303,017.0 dollars, which represents a decrease of 4.96%. The decline was driven mainly by a reduction of 106,089.0 dollars (5.18%) in store 4."
4,2012-01-13,1941676.61,0,34.41,3.263,130.244,4.607,2012-01-13,2012-01-13,"Total sales decreased by 303,017.0 dollars, which represents a decrease of 4.96%. The decline was driven mainly by a reduction of 106,089.0 dollars (5.18%) in store 4."
5,2012-01-13,291454.52,0,48.86,3.261,220.4760185,5.943,2012-01-13,2012-01-13,"Total sales decreased by 303,017.0 dollars, which represents a decrease of 4.96%. The decline was driven mainly by a reduction of 106,089.0 dollars (5.18%) in store 4."
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,2012-01-20,2012-01-20,"- Total sales decreased by $40,293.00, which represents a decrease of 0.69%. The decrease was driven mainly by a decline of $65,207.00, which represents a decrease of 4.47% in store 1."
1,2012-01-20,1394393.84,0,54.11,3.268,219.9856893,7.348,2012-01-20,2012-01-20,"- Total sales decreased by $40,293.00, which represents a decrease of 0.69%. The decrease was driven mainly by a decline of $65,207.00, which represents a decrease of 4.47% in store 1."
5,2012-01-20,287523.98,0,54.65,3.268,220.5694104,5.943,2012-01-20,2012-01-20,"- Total sales decreased by $40,293.00, which represents a decrease of 0.69%. The decrease was driven mainly by a decline of $65,207.00, which represents a decrease of 4.47% in store 1."
3,2012-01-20,365818.61,0,56.2,3.268,223.4700552,6.833,2012-01-20,2012-01-20,"- Total sales decreased by $40,293.00, which represents a decrease of 0.69%. The decrease was driven mainly by a decline of $65,207.00, which represents a decrease of 4.47% in store 1."
4,2012-01-20,2005097.76,0,42.09,3.273,130.2792258,4.607,2012-01-20,2012-01-20,"- Total sales decreased by $40,293.00, which represents a decrease of 0.69%. The decrease was driven mainly by a decline of $65,207.00, which represents a decrease of 4.47% in store 1."
5,2012-01-27,295974.22,0,54.63,3.29,220.6628023,5.943,2012-01-27,2012-01-27,"- Total sales decreased by $210,159.00, which represents a decrease of 3.65%. The decrease was driven mainly by a decline of $76,377.00 (3.81%) in store 4."
3,2012-01-27,349518.1,0,58.06,3.29,223.5645845,6.833,2012-01-27,2012-01-27,"- Total sales decreased by $210,159.00, which represents a decrease of 3.65%. The decrease was driven mainly by a decline of $76,377.00 (3.81%) in store 4."
4,2012-01-27,1928720.51,0,40.31,3.29,130.3144516,4.607,2012-01-27,2012-01-27,"- Total sales decreased by $210,159.00, which represents a decrease of 3.65%. The decrease was driven mainly by a decline of $76,377.00 (3.81%) in store 4."
1,2012-01-27,1319325.59,0,54.26,3.29,220.0788523,7.348,2012-01-27,2012-01-27,"- Total sales decreased by $210,159.00, which represents a decrease of 3.65%. The decrease was driven mainly by a decline of $76,377.00 (3.81%) in store 4."
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,2012-01-27,2012-01-27,"- Total sales decreased by $210,159.00, which represents a decrease of 3.65%. The decrease was driven mainly by a decline of $76,377.00 (3.81%) in store 4."
3,2012-02-03,424960.66,0,59.33,3.36,223.6591137,6.833,2012-02-03,2012-02-03,"- Total sales increased by $949,478.00 (17.09%). The increase was driven mainly by an expansion of $317,014.00 (24.03%) in store 1."
5,2012-02-03,333948.0,0,57.35,3.36,220.7561941,5.943,2012-02-03,2012-02-03,"- Total sales increased by $949,478.00 (17.09%). The increase was driven mainly by an expansion of $317,014.00 (24.03%) in store 1."
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2012-02-03,2012-02-03,"- Total sales increased by $949,478.00 (17.09%). The increase was driven mainly by an expansion of $317,014.00 (24.03%) in store 1."
4,2012-02-03,2173373.91,0,41.81,3.354,130.3496774,4.607,2012-02-03,2012-02-03,"- Total sales increased by $949,478.00 (17.09%). The increase was driven mainly by an expansion of $317,014.00 (24.03%) in store 1."
1,2012-02-03,1636339.65,0,56.55,3.36,220.1720153,7.348,2012-02-03,2012-02-03,"- Total sales increased by $949,478.00 (17.09%). The increase was driven mainly by an expansion of $317,014.00 (24.03%) in store 1."
4,2012-02-10,2374660.64,1,33.0,3.411,130.3849032,4.607,2012-02-10,2012-02-10,"- Total sales increased by 599,071.0 dollars (9.21%). The increase was driven mainly by an expansion of 201,287.0 dollars (9.26%) in store 4."
5,2012-02-10,349239.88,1,48.57,3.409,220.849586,5.943,2012-02-10,2012-02-10,"- Total sales increased by 599,071.0 dollars (9.21%). The increase was driven mainly by an expansion of 201,287.0 dollars (9.26%) in store 4."
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2012-02-10,2012-02-10,"- Total sales increased by 599,071.0 dollars (9.21%). The increase was driven mainly by an expansion of 201,287.0 dollars (9.26%) in store 4."
3,2012-02-10,473292.47,1,51.65,3.409,223.753643,6.833,2012-02-10,2012-02-10,"- Total sales increased by 599,071.0 dollars (9.21%). The increase was driven mainly by an expansion of 201,287.0 dollars (9.26%) in store 4."
1,2012-02-10,1802477.43,1,48.02,3.409,220.2651783,7.348,2012-02-10,2012-02-10,"- Total sales increased by 599,071.0 dollars (9.21%). The increase was driven mainly by an expansion of 201,287.0 dollars (9.26%) in store 4."
1,2012-02-17,1819870.0,0,45.32,3.51,220.4257586,7.348,2012-02-17,2012-02-17,"- Total sales increased by 173,225.0 dollars (2.44%). The increase was driven mainly by an expansion of 93,366.0 dollars (4.44%) in store 2."
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2012-02-17,2012-02-17,"- Total sales increased by 173,225.0 dollars (2.44%). The increase was driven mainly by an expansion of 93,366.0 dollars (4.44%) in store 2."
4,2012-02-17,2427640.17,0,34.19,3.493,130.4546207,4.607,2012-02-17,2012-02-17,"- Total sales increased by 173,225.0 dollars (2.44%). The increase was driven mainly by an expansion of 93,366.0 dollars (4.44%) in store 2."
3,2012-02-17,475591.08,0,52.39,3.51,223.9170153,6.833,2012-02-17,2012-02-17,"- Total sales increased by 173,225.0 dollars (2.44%). The increase was driven mainly by an expansion of 93,366.0 dollars (4.44%) in store 2."
5,2012-02-17,356427.98,0,48.25,3.51,221.0106341,5.943,2012-02-17,2012-02-17,"- Total sales increased by 173,225.0 dollars (2.44%). The increase was driven mainly by an expansion of 93,366.0 dollars (4.44%) in store 2."
5,2012-02-24,312220.47,0,57.75,3.555,221.2224243,5.943,2012-02-24,2012-02-24,"- Total sales decreased by $917,219.00, which represents a decrease of 12.61%. The decline was driven mainly by a reduction of $334,886.00 (15.25%) in store 2."
1,2012-02-24,1539387.83,0,57.25,3.555,220.636902,7.348,2012-02-24,2012-02-24,"- Total sales decreased by $917,219.00, which represents a decrease of 12.61%. The decline was driven mainly by a reduction of $334,886.00 (15.25%) in store 2."
4,2012-02-24,2226662.17,0,41.31,3.541,130.5502069,4.607,2012-02-24,2012-02-24,"- Total sales decreased by $917,219.00, which represents a decrease of 12.61%. The decline was driven mainly by a reduction of $334,886.00 (15.25%) in store 2."
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2012-02-24,2012-02-24,"- Total sales decreased by $917,219.00, which represents a decrease of 12.61%. The decline was driven mainly by a reduction of $334,886.00 (15.25%) in store 2."
3,2012-02-24,418925.47,0,60.12,3.555,224.1320199,6.833,2012-02-24,2012-02-24,"- Total sales decreased by $917,219.00, which represents a decrease of 12.61%. The decline was driven mainly by a reduction of $334,886.00 (15.25%) in store 2."
4,2012-03-02,2206319.9,0,50.38,3.619,130.6457931,4.607,2012-03-02,2012-03-02,"- Total sales increased by 317,256.0 dollars (4.99%). The increase was driven mainly by an expansion of 149,033.0 dollars (9.68%) in store 1."
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2012-03-02,2012-03-02,"- Total sales increased by 317,256.0 dollars (4.99%). The increase was driven mainly by an expansion of 149,033.0 dollars (9.68%) in store 1."
1,2012-03-02,1688420.76,0,60.96,3.63,220.8480454,7.348,2012-03-02,2012-03-02,"- Total sales increased by 317,256.0 dollars (4.99%). The increase was driven mainly by an expansion of 149,033.0 dollars (9.68%) in store 1."
3,2012-03-02,469752.56,0,61.65,3.63,224.3470245,6.833,2012-03-02,2012-03-02,"- Total sales increased by 317,256.0 dollars (4.99%). The increase was driven mainly by an expansion of 149,033.0 dollars (9.68%) in store 1."
5,2012-03-02,359206.21,0,60.66,3.63,221.4342146,5.943,2012-03-02,2012-03-02,"- Total sales increased by 317,256.0 dollars (4.99%). The increase was driven mainly by an expansion of 149,033.0 dollars (9.68%) in store 1."
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,2012-03-09,2012-03-09,"- Total sales decreased by $68,287.00, which represents a decrease of 1.02%. The decrease was driven mainly by a decline of $24,591.00 (5.23%) in store 3."
1,2012-03-09,1675431.16,0,58.76,3.669,221.0591887,7.348,2012-03-09,2012-03-09,"- Total sales decreased by $68,287.00, which represents a decrease of 1.02%. The decrease was driven mainly by a decline of $24,591.00 (5.23%) in store 3."
3,2012-03-09,445162.05,0,60.71,3.669,224.5620291,6.833,2012-03-09,2012-03-09,"- Total sales decreased by $68,287.00, which represents a decrease of 1.02%. The decrease was driven mainly by a decline of $24,591.00 (5.23%) in store 3."
5,2012-03-09,347295.6,0,57.69,3.669,221.6460048,5.943,2012-03-09,2012-03-09,"- Total sales decreased by $68,287.00, which represents a decrease of 1.02%. The decrease was driven mainly by a decline of $24,591.00 (5.23%) in store 3."
4,2012-03-09,2202450.81,0,53.63,3.667,130.7413793,4.607,2012-03-09,2012-03-09,"- Total sales decreased by $68,287.00, which represents a decrease of 1.02%. The decrease was driven mainly by a decline of $24,591.00 (5.23%) in store 3."
3,2012-03-16,411775.8,0,64.0,3.734,224.7166953,6.833,2012-03-16,2012-03-16,"- Total sales increased by 11723.0 dollars (0.18%). The increase was driven mainly by an expansion of 12517.0 dollars (0.57%) in store 4. However, sales in store 3 decreased by 33386.0 dollars (-7.5%), and sales in store 5 decreased by 7903.0 dollars (-2.28%)."
5,2012-03-16,339392.54,0,63.55,3.734,221.7989713,5.943,2012-03-16,2012-03-16,"- Total sales increased by 11723.0 dollars (0.18%). The increase was driven mainly by an expansion of 12517.0 dollars (0.57%) in store 4. However, sales in store 3 decreased by 33386.0 dollars (-7.5%), and sales in store 5 decreased by 7903.0 dollars (-2.28%)."
1,2012-03-16,1677472.78,0,64.74,3.734,221.2118132,7.348,2012-03-16,2012-03-16,"- Total sales increased by 11723.0 dollars (0.18%). The increase was driven mainly by an expansion of 12517.0 dollars (0.57%) in store 4. However, sales in store 3 decreased by 33386.0 dollars (-7.5%), and sales in store 5 decreased by 7903.0 dollars (-2.28%)."
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,2012-03-16,2012-03-16,"- Total sales increased by 11723.0 dollars (0.18%). The increase was driven mainly by an expansion of 12517.0 dollars (0.57%) in store 4. However, sales in store 3 decreased by 33386.0 dollars (-7.5%), and sales in store 5 decreased by 7903.0 dollars (-2.28%)."
4,2012-03-16,2214967.44,0,59.81,3.707,130.8261935,4.607,2012-03-16,2012-03-16,"- Total sales increased by 11723.0 dollars (0.18%). The increase was driven mainly by an expansion of 12517.0 dollars (0.57%) in store 4. However, sales in store 3 decreased by 33386.0 dollars (-7.5%), and sales in store 5 decreased by 7903.0 dollars (-2.28%)."
5,2012-03-23,321299.99,0,64.44,3.787,221.8735063,5.943,2012-03-23,2012-03-23,"- Total sales decreased by 491,384.0 dollars, which represents a decrease of 7.42%. The decline was driven mainly by a reduction of 123,375.0 dollars (5.57%) in store 4."
3,2012-03-23,413907.25,0,66.53,3.787,224.7909104,6.833,2012-03-23,2012-03-23,"- Total sales decreased by 491,384.0 dollars, which represents a decrease of 7.42%. The decline was driven mainly by a reduction of 123,375.0 dollars (5.57%) in store 4."
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,2012-03-23,2012-03-23,"- Total sales decreased by 491,384.0 dollars, which represents a decrease of 7.42%. The decline was driven mainly by a reduction of 123,375.0 dollars (5.57%) in store 4."
1,2012-03-23,1511068.07,0,65.93,3.787,221.2864126,7.348,2012-03-23,2012-03-23,"- Total sales decreased by 491,384.0 dollars, which represents a decrease of 7.42%. The decline was driven mainly by a reduction of 123,375.0 dollars (5.57%) in store 4."
4,2012-03-23,2091592.54,0,59.07,3.759,130.8966452,4.607,2012-03-23,2012-03-23,"- Total sales decreased by 491,384.0 dollars, which represents a decrease of 7.42%. The decline was driven mainly by a reduction of 123,375.0 dollars (5.57%) in store 4."
4,2012-03-30,2089381.77,0,72.63,3.82,130.9670968,4.607,2012-03-30,2012-03-30,"- Total sales increased by $206,968.00 (3.38%). The increase was driven mainly by an expansion of $138,537.00 (9.17%) in store 1."
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,2012-03-30,2012-03-30,"- Total sales increased by $206,968.00 (3.38%). The increase was driven mainly by an expansion of $138,537.00 (9.17%) in store 1."
5,2012-03-30,331318.73,0,67.76,3.845,221.9480412,5.943,2012-03-30,2012-03-30,"- Total sales increased by $206,968.00 (3.38%). The increase was driven mainly by an expansion of $138,537.00 (9.17%) in store 1."
1,2012-03-30,1649604.63,0,67.61,3.845,221.3610119,7.348,2012-03-30,2012-03-30,"- Total sales increased by $206,968.00 (3.38%). The increase was driven mainly by an expansion of $138,537.00 (9.17%) in store 1."
3,2012-03-30,407488.84,0,69.36,3.845,224.8651254,6.833,2012-03-30,2012-03-30,"- Total sales increased by $206,968.00 (3.38%). The increase was driven mainly by an expansion of $138,537.00 (9.17%) in store 1."
4,2012-04-06,2470206.13,0,67.69,3.864,131.0375484,4.308,2012-04-06,2012-04-06,"- Total sales increased by $1,069,862.00 (16.89%). The increase was driven mainly by an expansion of $380,824.00 (18.23%) in store 4."
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2012-04-06,2012-04-06,"- Total sales increased by $1,069,862.00 (16.89%). The increase was driven mainly by an expansion of $380,824.00 (18.23%) in store 4."
3,2012-04-06,503232.13,0,73.01,3.891,224.9393405,6.664,2012-04-06,2012-04-06,"- Total sales increased by $1,069,862.00 (16.89%). The increase was driven mainly by an expansion of $380,824.00 (18.23%) in store 4."
1,2012-04-06,1899676.88,0,70.43,3.891,221.4356112,7.143,2012-04-06,2012-04-06,"- Total sales increased by $1,069,862.00 (16.89%). The increase was driven mainly by an expansion of $380,824.00 (18.23%) in store 4."
5,2012-04-06,402985.7,0,70.4,3.891,222.0225762,5.801,2012-04-06,2012-04-06,"- Total sales increased by $1,069,862.00 (16.89%). The increase was driven mainly by an expansion of $380,824.00 (18.23%) in store 4."
1,2012-04-13,1621031.7,0,69.07,3.891,221.5102105,7.143,2012-04-13,2012-04-13,"- Total sales decreased by $970,313.00, which represents a decrease of 13.1%. The decline was driven mainly by a reduction of $364,905.00 (14.77%) in store 4."
3,2012-04-13,420789.74,0,72.83,3.891,225.0135556,6.664,2012-04-13,2012-04-13,"- Total sales decreased by $970,313.00, which represents a decrease of 13.1%. The decline was driven mainly by a reduction of $364,905.00 (14.77%) in store 4."
4,2012-04-13,2105301.39,0,68.69,3.881,131.108,4.308,2012-04-13,2012-04-13,"- Total sales decreased by $970,313.00, which represents a decrease of 13.1%. The decline was driven mainly by a reduction of $364,905.00 (14.77%) in store 4."
5,2012-04-13,351832.03,0,70.56,3.891,222.0971111,5.801,2012-04-13,2012-04-13,"- Total sales decreased by $970,313.00, which represents a decrease of 13.1%. The decline was driven mainly by a reduction of $364,905.00 (14.77%) in store 4."
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2012-04-13,2012-04-13,"- Total sales decreased by $970,313.00, which represents a decrease of 13.1%. The decline was driven mainly by a reduction of $364,905.00 (14.77%) in store 4."
4,2012-04-20,2144336.89,0,68.6,3.864,131.1173333,4.308,2012-04-20,2012-04-20,"- Total sales decreased by $156,680.00, which represents a decrease of 2.43%. The decrease was driven mainly by a decline of $99,454.00 (6.14%) in store 1."
1,2012-04-20,1521577.87,0,66.76,3.877,221.5640737,7.143,2012-04-20,2012-04-20,"- Total sales decreased by $156,680.00, which represents a decrease of 2.43%. The decrease was driven mainly by a decline of $99,454.00 (6.14%) in store 1."
5,2012-04-20,330063.06,0,67.33,3.877,222.1512315,5.801,2012-04-20,2012-04-20,"- Total sales decreased by $156,680.00, which represents a decrease of 2.43%. The decrease was driven mainly by a decline of $99,454.00 (6.14%) in store 1."
3,2012-04-20,434822.13,0,72.05,3.877,225.0689541,6.664,2012-04-20,2012-04-20,"- Total sales decreased by $156,680.00, which represents a decrease of 2.43%. The decrease was driven mainly by a decline of $99,454.00 (6.14%) in store 1."
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,2012-04-20,2012-04-20,"- Total sales decreased by $156,680.00, which represents a decrease of 2.43%. The decrease was driven mainly by a decline of $99,454.00 (6.14%) in store 1."
4,2012-04-27,2064065.66,0,76.47,3.81,131.1266667,4.308,2012-04-27,2012-04-27,"- Total sales decreased by 261,561.0 dollars, which represents a decrease of 4.17%. The decline was driven mainly by a reduction of 80,271.0 dollars (3.74%) in store 4."
1,2012-04-27,1468928.37,0,67.23,3.814,221.6179368,7.143,2012-04-27,2012-04-27,"- Total sales decreased by 261,561.0 dollars, which represents a decrease of 4.17%. The decline was driven mainly by a reduction of 80,271.0 dollars (3.74%) in store 4."
5,2012-04-27,324839.74,0,68.96,3.814,222.2053519,5.801,2012-04-27,2012-04-27,"- Total sales decreased by 261,561.0 dollars, which represents a decrease of 4.17%. The decline was driven mainly by a reduction of 80,271.0 dollars (3.74%) in store 4."
3,2012-04-27,394616.11,0,73.39,3.814,225.1243526,6.664,2012-04-27,2012-04-27,"- Total sales decreased by 261,561.0 dollars, which represents a decrease of 4.17%. The decline was driven mainly by a reduction of 80,271.0 dollars (3.74%) in store 4."
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,2012-04-27,2012-04-27,"- Total sales decreased by 261,561.0 dollars, which represents a decrease of 4.17%. The decline was driven mainly by a reduction of 80,271.0 dollars (3.74%) in store 4."
1,2012-05-04,1684519.99,0,75.55,3.749,221.6718,7.143,2012-05-04,2012-05-04,"- Total sales increased by $589,709.00 (9.8%). The increase was driven mainly by an expansion of $215,592.00 (14.68%) in store 1."
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2012-05-04,2012-05-04,"- Total sales increased by $589,709.00 (9.8%). The increase was driven mainly by an expansion of $215,592.00 (14.68%) in store 1."
4,2012-05-04,2196968.33,0,80.14,3.747,131.136,4.308,2012-05-04,2012-05-04,"- Total sales increased by $589,709.00 (9.8%). The increase was driven mainly by an expansion of $215,592.00 (14.68%) in store 1."
3,2012-05-04,439913.57,0,79.51,3.749,225.1797511,6.664,2012-05-04,2012-05-04,"- Total sales increased by $589,709.00 (9.8%). The increase was driven mainly by an expansion of $215,592.00 (14.68%) in store 1."
5,2012-05-04,360932.69,0,77.1,3.749,222.2594722,5.801,2012-05-04,2012-05-04,"- Total sales increased by $589,709.00 (9.8%). The increase was driven mainly by an expansion of $215,592.00 (14.68%) in store 1."
5,2012-05-11,333870.52,0,73.45,3.688,222.3135926,5.801,2012-05-11,2012-05-11,"- Total sales decreased by $184,158.00, which represents a decrease of 2.79%. The decrease was driven mainly by a decline of $73,424.00 (4.36%) in store 1."
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2012-05-11,2012-05-11,"- Total sales decreased by $184,158.00, which represents a decrease of 2.79%. The decrease was driven mainly by a decline of $73,424.00 (4.36%) in store 1."
3,2012-05-11,431985.36,0,75.19,3.688,225.2351496,6.664,2012-05-11,2012-05-11,"- Total sales decreased by $184,158.00, which represents a decrease of 2.79%. The decrease was driven mainly by a decline of $73,424.00 (4.36%) in store 1."
4,2012-05-11,2127661.17,0,67.64,3.685,131.1453333,4.308,2012-05-11,2012-05-11,"- Total sales decreased by $184,158.00, which represents a decrease of 2.79%. The decrease was driven mainly by a decline of $73,424.00 (4.36%) in store 1."
